Ration_ID,Aadhaar_ID,Phone_No,Name,Age,Gender,Address,Income_Level,Subsidy_Availed,Num_Dependents,Dependent1_Name,Dependent1_Age,Dependent1_Relation,Dependent1_Aadhaar,Dependent2_Name,Dependent2_Age,Dependent2_Relation,Dependent2_Aadhaar,Dependent3_Name,Dependent3_Age,Dependent3_Relation,Dependent3_Aadhaar,Dependent4_Name,Dependent4_Age,Dependent4_Relation,Dependent4_Aadhaar,Dependent5_Name,Dependent5_Age,Dependent5_Relation,Dependent5_Aadhaar,Wheat_Entitled,Wheat_Claimed,Rice_Entitled,Rice_Claimed,Kerosene_Entitled,Kerosene_Claimed,Sugar_Entitled,Sugar_Claimed,Salt_Entitled,Salt_Claimed,SoyabeanOil_Entitled,SoyabeanOil_Claimed,PalmOil_Entitled,PalmOil_Claimed,Masoor_Entitled,Masoor_Claimed,Moong_Entitled,Moong_Claimed,Chana_Entitled,Chana_Claimed,Total_Entitlement,Total_Claimed,Claimed_vs_Entitled_Percent,Fraud_Label,Remarks,Duplicate_Aadhaar_Flag,duplicate_rationID_flag,Duplicate_Mobile_Flag,Income_Subsidy_Mismatch,Over_Claim_Flag,Dep_Fraud,Age_Fraud
5918873077,435220185424,7826154452,Vyanjana Kulkarni,37,Male,"00, Pandya Ganj, Dehradun 274084",Low,Yes,7,Jonathan,58.0,Spouse,513331831904.0,Raagini,24.0,Mother,705240027172.0,Finn,11.0,Father,581523261377.0,Mohini,27.0,Spouse,210555366005.0,Viraj,17.0,Daughter,152890591986.0,80,70.04,64,56.53,16,15.24,16,18.83,4.0,4.21,8,8.85,8,8.79,6.0,5.35,6.0,5.17,6.0,5.84,214.0,198.85,92.92,1,Dependents exceed legal limit,0,0,0,0,0,1,0
1005904182,459428428152,9489450105,Reyansh Rout,52,Male,"55/61, Prabhakar Zila, Mehsana-255336",Low,No,8,Vedhika,59.0,Spouse,271441465258.0,Akshay,84.0,Spouse,790788320259.0,Noah,11.0,Spouse,744291871008.0,Hemang,32.0,Mother,973923172786.0,Rachit,23.0,Father,152277373283.0,90,76.71,72,84.6,18,16.7,18,14.62,4.5,4.97,9,7.52,9,8.12,6.75,5.45,6.75,6.36,6.75,5.63,240.75,230.68,95.82,1,Dependents exceed legal limit,0,0,0,0,0,1,0
1527632374,879145345460,9469945187,Zilmil Nayak,112,Female,"98/867, Prakash Path, Indore-703673",High,Yes,2,Faqid,74.0,Father,799346001393.0,Chatresh,47.0,Mother,208622827111.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,35.51,24,20.55,6,5.52,6,4.85,1.5,1.39,3,2.7,3,3.08,2.25,2.3,2.25,1.83,2.25,2.26,80.25,79.99,99.68,1,High-income household availing subsidy,0,0,0,1,0,0,0
6567837492,503113251502,9149444674,Dalaja Tandon,50,Female,"235, Samra Road, Rajpur Sonarpur-212810",High,Yes,5,Anita,80.0,Daughter,547796914796.0,Abeer,72.0,Mother,458152387045.0,Charita,67.0,Daughter,792021872631.0,Onveer,44.0,Son,398071977585.0,Mohini,23.0,Mother,961638515413.0,60,51.67,48,57.13,12,10.04,12,12.29,3.0,2.7,6,4.99,6,6.81,4.5,4.49,4.5,3.66,4.5,5.15,160.5,158.93,99.02,1,High-income household availing subsidy,0,0,0,1,0,0,0
1851871814,514583413678,7245567977,Vasudha Tailor,68,Male,"72, Divan Road, Kottayam-515075",Medium,No,9,Lekha,14.0,Son,727038835837.0,Frederick,67.0,Father,434703180225.0,Jeremiah,34.0,Son,725907410626.0,Akshay,65.0,Mother,130341679144.0,Bhavani,54.0,Father,769972778022.0,100,110.39,80,69.0,20,22.2,20,20.02,5.0,4.21,10,9.34,10,11.5,7.5,7.24,7.5,6.05,7.5,6.96,267.5,266.91,99.78,1,Duplicate Aadhaar detected; Dependents exceed legal limit,1,0,0,0,0,1,0
5154015502,313024102710,7970180041,Lopa Raj,126,Male,"58/90, Jhaveri Zila, Bhind-964049",High,No,7,Samesh,14.0,Mother,184977738549.0,Nicholas,49.0,Father,229117013827.0,Patrick,75.0,Mother,494072481732.0,Panini,55.0,Daughter,573627401941.0,Neel,83.0,Mother,535055238725.0,80,76.3,64,72.36,16,18.85,16,16.18,4.0,3.85,8,6.57,8,9.56,6.0,5.11,6.0,5.43,6.0,6.42,214.0,220.63,103.1,1,Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,0,1,1,0
7437998019,873818546864,6575057491,Rajata Arya,124,Female,"400, Buch, Ghaziabad 826621",Low,No,5,Xiti,39.0,Father,405915243600.0,Faris,71.0,Son,783914347525.0,Ati,52.0,Spouse,499973029966.0,Anusha,72.0,Daughter,187365491839.0,Victor,38.0,Son,369417419576.0,60,49.4,48,54.99,12,12.84,12,10.36,3.0,2.85,6,6.79,6,5.55,4.5,5.04,4.5,3.97,4.5,4.58,160.5,156.37,97.43,1,Shared mobile number across multiple households,0,0,1,0,0,0,0
6724993632,840758495010,8140162548,Yashodhara Dubey,109,Female,"H.No. 99, Choudhry Chowk, Davanagere 306085",Medium,No,4,Oliver,12.0,Spouse,652610178781.0,Lucky,49.0,Mother,822309379909.0,Samuel,15.0,Father,912136317434.0,Janaki,54.0,Spouse,443348474125.0,0,0.0,0,0.0,50,57.75,40,39.04,10,10.26,10,10.71,2.5,2.85,5,4.73,5,4.87,3.75,4.27,3.75,4.41,3.75,3.94,133.75,142.83,106.79,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
6265596118,988436142830,9353413304,Hardik Boase,125,Female,"92, Das Chowk, Dharmavaram-412968",High,Yes,9,Aayush,57.0,Son,114614828697.0,Zaitra,1.0,Daughter,779548605318.0,Samaksh,43.0,Father,707389566944.0,Aishani,22.0,Father,379170337426.0,Lohit,52.0,Father,241328298953.0,100,90.93,80,91.74,20,22.59,20,21.28,5.0,5.13,10,8.56,10,11.48,7.5,7.27,7.5,8.72,7.5,7.36,267.5,275.06,102.83,1,Duplicate Aadhaar detected; High-income household availing subsidy; Overclaim detected beyond entitled quota; Dependents exceed legal limit,1,0,0,1,1,1,0
3285565123,495554978171,6829904971,Darika Brahmbhatt,127,Female,"15/448, Khare Ganj, Jaipur 047707",Low,Yes,10,Gagan,18.0,Father,455036493451.0,Aarush,53.0,Son,563582778243.0,Nidra,51.0,Father,911643413167.0,Waida,74.0,Daughter,274508836826.0,Darsh,55.0,Son,615043930426.0,110,105.49,88,92.51,22,23.61,22,25.36,5.5,5.7,11,10.92,11,13.08,8.25,7.05,8.25,9.39,8.25,6.61,294.25,299.72,101.86,1,Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,0,1,1,0
3637493262,773551811582,9837032160,Harini Kothari,69,Female,"83/21, Sharaf Ganj, Khandwa-362188",High,No,10,Devika,8.0,Father,527852633965.0,Veda,47.0,Spouse,555877396010.0,Anthony,89.0,Father,302989647402.0,Ekantika,56.0,Spouse,218494998204.0,Quincy,37.0,Daughter,580079381705.0,110,111.46,88,96.29,22,21.78,22,25.74,5.5,5.92,11,11.25,11,12.92,8.25,9.1,8.25,7.42,8.25,8.41,294.25,310.29,105.45,1,Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,0,1,1,0
3127005973,134141081804,6636531600,Mitesh Pall,114,Female,"33, Sagar Path, Kurnool 245366",High,No,5,Sathvik,66.0,Mother,354356877179.0,Upasna,71.0,Spouse,777058006312.0,Patrick,9.0,Mother,963344885377.0,Pratyush,27.0,Mother,403352639692.0,Jagdish,40.0,Son,363863835854.0,60,68.62,48,39.31,12,10.12,12,14.12,3.0,3.4,6,7.14,6,4.81,4.5,4.02,4.5,3.83,4.5,3.96,160.5,159.33,99.27,0,0,0,0,0,0,0,0,0
5948185414,397488805760,7858151942,Waida Mall,42,Male,"H.No. 758, Karpe Ganj, Orai 456460",High,No,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,9.6,8,9.1,2,2.12,2,1.81,0.5,0.48,1,0.95,1,1.0,0.75,0.61,0.75,0.66,0.75,0.61,26.75,26.94,100.71,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
2574395496,665042463265,7141328273,Andrew Naik,37,Female,"H.No. 38, Basu Chowk, Mathura-938089",High,Yes,2,Diya,30.0,Daughter,699342376450.0,Vrishti,85.0,Spouse,746367807246.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,26.57,24,22.28,6,6.95,6,5.18,1.5,1.74,3,2.48,3,3.06,2.25,1.86,2.25,2.06,2.25,2.03,80.25,74.21,92.47,1,High-income household availing subsidy,0,0,0,1,0,0,0
4843788558,907359570415,9571031541,Lopa Subramaniam,41,Male,"703, Mohan, Guntakal 436460",High,Yes,2,Ubika,22.0,Father,443005385223.0,Warinder,77.0,Daughter,197904361685.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,31.8,24,23.94,6,6.7,6,6.11,1.5,1.7,3,3.42,3,3.58,2.25,2.34,2.25,2.04,2.25,1.92,80.25,83.55,104.11,1,High-income household availing subsidy; Overclaim detected beyond entitled quota,0,0,0,1,1,0,0
1287039665,797823131202,7783272685,Adya Gole,86,Female,"20/821, Doctor Ganj, Nellore 608709",Medium,Yes,2,Yochana,15.0,Son,643080184570.0,Eshana,39.0,Son,116560974449.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,32.54,24,24.23,6,6.57,6,5.65,1.5,1.6,3,2.53,3,3.2,2.25,2.44,2.25,2.5,2.25,2.49,80.25,83.75,104.36,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
4633923743,208488524818,8969825958,Jackson Saraf,20,Female,"480, Bahri Circle, Chandigarh-510151",Low,Yes,4,Guneet,67.0,Son,148165552234.0,Chandresh,49.0,Spouse,982398654430.0,Maya,64.0,Daughter,988584065037.0,Fariq,59.0,Son,801381097709.0,0,0.0,0,0.0,50,43.95,40,43.1,10,10.43,10,9.02,2.5,2.93,5,5.53,5,5.21,3.75,4.29,3.75,4.03,3.75,4.41,133.75,132.9,99.36,0,0,0,0,0,0,0,0,0
8908023349,887211526460,7256107719,Aayush Verma,78,Female,"60, Chowdhury Road, Kakinada 154543",Low,Yes,9,Xavier,39.0,Daughter,493283079497.0,Ekantika,7.0,Spouse,476182846741.0,Idika,79.0,Mother,814465211368.0,Suhani,52.0,Son,855649589598.0,Rehaan,51.0,Son,122991363595.0,100,115.73,80,95.29,20,16.11,20,23.83,5.0,4.29,10,10.91,10,8.98,7.5,6.99,7.5,8.94,7.5,8.81,267.5,299.88,112.1,1,Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,0,1,1,0
1480709934,178192635284,8486221401,Nakul Deol,108,Male,"22/251, Bal Road, Panvel 297857",High,Yes,3,Bhanumati,25.0,Daughter,241488433345.0,Nathaniel,69.0,Mother,342996941108.0,Gautam,65.0,Spouse,349549821688.0,0,0.0,0,0.0,0,0.0,0,0.0,40,41.77,32,26.12,8,7.18,8,6.58,2.0,2.12,4,3.76,4,3.51,3.0,3.05,3.0,3.05,3.0,2.46,107.0,99.6,93.08,1,High-income household availing subsidy,0,0,0,1,0,0,0
7882719754,850538242604,8904551665,Kiaan Arora,56,Male,"H.No. 64, Rastogi Chowk, Siliguri 507165",Low,No,5,Benjamin,30.0,Spouse,857956664776.0,Jeet,73.0,Father,949916802950.0,Alexander,49.0,Daughter,834909010390.0,Kamya,20.0,Father,595978447348.0,Mohini,3.0,Mother,144826505025.0,60,62.27,48,48.03,12,10.84,12,10.63,3.0,3.06,6,4.84,6,5.84,4.5,4.54,4.5,3.67,4.5,4.77,160.5,158.49,98.75,0,0,0,0,0,0,0,0,0
4299553852,311755654081,7606625551,Chandresh Patel,70,Female,"H.No. 856, Tara Zila, Jodhpur 650673",Medium,No,10,Rachita,90.0,Daughter,846114396481.0,Avi,67.0,Father,916578530803.0,Hredhaan,78.0,Son,898501589856.0,Abha,67.0,Spouse,661307348390.0,Edhitha,74.0,Daughter,504985670352.0,110,116.37,88,82.42,22,18.42,22,24.52,5.5,5.94,11,9.04,11,10.71,8.25,9.58,8.25,9.2,8.25,8.46,294.25,294.66,100.14,1,Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,0,1,1,0
1612425633,818495217517,7346659311,Hiral Dar,19,Male,"211, Wason, Noida-856292",Low,No,9,Charita,42.0,Father,738244520087.0,Ojas,87.0,Mother,596724661358.0,Yash,29.0,Daughter,832187229470.0,Panini,46.0,Spouse,932232633251.0,Maanas,65.0,Daughter,460065193457.0,100,117.22,80,85.69,20,23.81,20,23.28,5.0,5.09,10,11.85,10,11.75,7.5,8.65,7.5,7.43,7.5,6.85,267.5,301.62,112.76,1,Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,0,1,1,0
8934746712,426706995316,6119156433,Isaac Narayanan,6,Female,"34/301, Arya Street, Ajmer-508177",Medium,Yes,9,Qarin,38.0,Mother,311525645858.0,Hiral,40.0,Son,823204870296.0,Kevin,7.0,Mother,843917260906.0,Charles,83.0,Son,273634878786.0,Maanav,53.0,Daughter,757499638820.0,100,100.35,80,94.65,20,17.35,20,23.44,5.0,5.63,10,9.39,10,9.95,7.5,8.93,7.5,7.98,7.5,8.54,267.5,286.21,106.99,1,Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,0,1,1,0
6983609551,245487978298,7585620045,Kabir Sood,27,Male,"H.No. 53, Sangha Ganj, Bettiah 115467",Low,Yes,2,Xalak,2.0,Daughter,572217391721.0,Darika,43.0,Father,409225638452.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,26.6,24,26.48,6,6.81,6,6.38,1.5,1.62,3,2.73,3,2.52,2.25,2.63,2.25,2.26,2.25,2.0,80.25,80.03,99.73,0,0,0,0,0,0,0,0,0
7488893706,445549563846,7213321019,Tristan Sibal,129,Male,"14, Ganguly, Pimpri-Chinchwad-829004",High,No,3,Rachana,10.0,Son,499090548214.0,Matthew,17.0,Son,718125078925.0,Charan,66.0,Daughter,324285038263.0,0,0.0,0,0.0,0,0.0,0,0.0,40,47.5,32,34.93,8,6.73,8,9.37,2.0,2.16,4,4.28,4,3.47,3.0,2.78,3.0,3.35,3.0,2.92,107.0,117.49,109.8,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
7190345623,460744270869,7832187633,Qushi Basak,6,Male,"74/80, Rai Chowk, Ludhiana-882403",Medium,No,6,Daniel,62.0,Father,480619650881.0,Tanmayi,13.0,Father,239455812889.0,Warjas,18.0,Daughter,291949805295.0,Wyatt,74.0,Mother,945477995995.0,Xiti,46.0,Father,679537651882.0,70,74.95,56,57.18,14,14.47,14,11.38,3.5,3.68,7,6.91,7,7.23,5.25,5.47,5.25,5.53,5.25,5.99,187.25,192.79,102.96,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
2602852698,385215076358,9737267937,Wriddhish Biswas,67,Female,"62, Balay Zila, Dehri-687070",Low,No,8,Vedika,17.0,Son,770183198547.0,Kalpit,70.0,Daughter,864483297206.0,Jacob,56.0,Father,100491188889.0,Pavani,89.0,Mother,862177007257.0,Yash,61.0,Spouse,643793767663.0,90,75.95,72,66.77,18,21.3,18,17.35,4.5,4.93,9,8.04,9,9.67,6.75,6.41,6.75,5.65,6.75,7.81,240.75,223.88,92.99,1,Dependents exceed legal limit,0,0,0,0,0,1,0
9454388580,378620796712,6171630672,Michael Andra,51,Female,"77/86, Mohan Ganj, Jodhpur-921275",High,Yes,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,9.74,8,7.74,2,2.08,2,1.93,0.5,0.56,1,1.06,1,0.85,0.75,0.85,0.75,0.61,0.75,0.86,26.75,26.28,98.24,1,High-income household availing subsidy,0,0,0,1,0,0,0
7990211163,135393853125,7262781505,Nakul Gulati,24,Male,"H.No. 37, Bajwa Marg, Navi Mumbai-097127",Medium,No,10,Hitesh,72.0,Daughter,936981256909.0,Brijesh,76.0,Daughter,934802129878.0,Yashoda,20.0,Mother,130509474939.0,Raghav,75.0,Spouse,153557155948.0,Dakshesh,17.0,Spouse,528923082133.0,110,115.38,88,90.75,22,26.32,22,23.77,5.5,5.39,11,10.77,11,10.65,8.25,9.55,8.25,9.86,8.25,7.31,294.25,309.75,105.27,1,Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,0,1,1,0
3503723310,697964548547,7141365460,Leela Pradhan,66,Male,"H.No. 14, Wali Nagar, Sasaram 277094",Medium,Yes,7,Rushil,24.0,Spouse,441800031177.0,Thomas,8.0,Father,787965196882.0,Aarav,38.0,Mother,589756530889.0,Rachita,5.0,Father,751869574731.0,Girindra,11.0,Daughter,652722258664.0,80,66.07,64,51.47,16,15.62,16,17.86,4.0,3.53,8,8.19,8,6.99,6.0,5.5,6.0,6.44,6.0,5.3,214.0,186.97,87.37,1,Dependents exceed legal limit,0,0,0,0,0,1,0
1736372784,273771379201,7959778162,Simon Borra,70,Male,"H.No. 74, Kapur Road, Patiala 261421",High,No,5,Ekantika,40.0,Mother,255212636545.0,Jagat,44.0,Spouse,469929855708.0,Dayamai,80.0,Spouse,516250015710.0,Anamika,60.0,Mother,624406124403.0,Aashi,42.0,Spouse,833052135185.0,60,59.54,48,42.6,12,13.04,12,10.9,3.0,3.04,6,6.53,6,6.24,4.5,3.72,4.5,4.82,4.5,4.77,160.5,155.2,96.7,1,Shared mobile number across multiple households,0,0,1,0,0,0,0
5618784700,821400553013,7395242492,Gaurav Lall,114,Male,"530, Ghosh Road, Bongaigaon-448725",High,Yes,1,Advay,29.0,Father,190657918721.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,20.4,16,13.33,4,4.33,4,3.85,1.0,1.02,2,1.88,2,1.7,1.5,1.64,1.5,1.23,1.5,1.6,53.5,50.98,95.29,1,High-income household availing subsidy,0,0,0,1,0,0,0
4011123522,443139531298,9487850414,Aachal Saran,64,Male,"61, Vasa Nagar, Sultan Pur Majra-156038",High,Yes,7,Tarak,83.0,Father,633481142091.0,Zayyan,54.0,Son,854124599143.0,Farhan,40.0,Daughter,243895265230.0,Arunima,27.0,Spouse,831841638140.0,Hema,11.0,Father,823072285728.0,80,66.5,64,76.7,16,13.42,16,14.45,4.0,3.88,8,9.08,8,8.43,6.0,5.66,6.0,6.73,6.0,5.08,214.0,209.93,98.1,1,High-income household availing subsidy; Dependents exceed legal limit,0,0,0,1,0,1,0
9291349223,873652296667,9923950891,Charvi Kibe,109,Female,"030, Krishna Chowk, Khora -800377",Low,No,3,Qushi,80.0,Daughter,417509755474.0,Devika,14.0,Spouse,667489045448.0,Vivaan,53.0,Daughter,641776343116.0,0,0.0,0,0.0,0,0.0,0,0.0,40,34.17,32,31.49,8,6.48,8,9.4,2.0,1.72,4,3.95,4,3.98,3.0,3.13,3.0,3.59,3.0,3.48,107.0,101.39,94.76,0,0,0,0,0,0,0,0,0
9048803894,118425480125,9224096555,Sneha Cheema,34,Female,"H.No. 29, Tella Street, Visakhapatnam 472609",High,Yes,6,Sanaya,12.0,Spouse,830996849779.0,Guneet,19.0,Son,143223934807.0,Aayush,4.0,Father,614608815479.0,Vasana,16.0,Father,785102156160.0,Baghyawati,25.0,Son,816966365391.0,70,72.29,56,49.74,14,11.41,14,15.93,3.5,3.01,7,7.59,7,8.21,5.25,4.42,5.25,5.47,5.25,4.28,187.25,182.35,97.38,1,High-income household availing subsidy,0,0,0,1,0,0,0
4245834965,907720132020,6900816907,Bishakha Tata,107,Female,"26, Narula Zila, Raipur-322364",Low,No,7,Zashil,10.0,Mother,726702993215.0,Hema,66.0,Mother,179967819619.0,Amara,73.0,Son,489966104173.0,Sanya,33.0,Spouse,995648533813.0,Sneha,63.0,Son,177650939501.0,80,64.37,64,71.47,16,15.19,16,15.57,4.0,3.56,8,8.01,8,7.77,6.0,5.34,6.0,5.72,6.0,5.0,214.0,202.0,94.39,1,Duplicate Aadhaar detected; Dependents exceed legal limit,1,0,0,0,0,1,0
4982184291,735530427885,7171173374,Samuel Aurora,20,Female,"539, Ganesan Path, Khora  149514",High,No,3,Zinal,71.0,Mother,648740312072.0,Laban,68.0,Father,219458512900.0,Vasatika,46.0,Father,689824339186.0,0,0.0,0,0.0,0,0.0,0,0.0,40,38.72,32,27.66,8,7.17,8,8.68,2.0,2.31,4,3.29,4,4.74,3.0,2.4,3.0,2.44,3.0,2.74,107.0,100.15,93.6,0,0,0,0,0,0,0,0,0
9584927102,328262846343,9209203136,Ayaan Sabharwal,115,Female,"H.No. 886, Hayer Road, Alwar 729894",High,Yes,1,Omkaar,83.0,Daughter,252870449926.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,20.19,16,12.99,4,4.57,4,3.35,1.0,0.92,2,2.19,2,2.11,1.5,1.49,1.5,1.76,1.5,1.5,53.5,51.07,95.46,1,High-income household availing subsidy,0,0,0,1,0,0,0
8096884384,218602286690,8954426776,Aarav Bhakta,89,Female,"H.No. 59, Morar Zila, Ulhasnagar-944446",Medium,No,9,Yamini,52.0,Spouse,333780301877.0,Janaki,88.0,Mother,724447539285.0,Finn,24.0,Father,843531135577.0,Upasna,66.0,Spouse,139621348400.0,Gaurangi,26.0,Son,130817773513.0,100,105.34,80,91.4,20,18.03,20,23.64,5.0,5.22,10,11.33,10,11.86,7.5,6.11,7.5,7.38,7.5,6.99,267.5,287.3,107.4,1,Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,0,1,1,0
9160257708,713100246625,7404791740,Ira Raman,92,Female,"43, Lata Ganj, Noida-609812",Medium,Yes,6,Turvi,50.0,Son,816937395406.0,Vrishti,43.0,Spouse,440895407722.0,Gautami,64.0,Spouse,395048659367.0,Max,72.0,Mother,451028855103.0,Frado,22.0,Daughter,578399355100.0,70,77.99,56,65.26,14,11.86,14,16.38,3.5,3.82,7,6.06,7,7.28,5.25,4.7,5.25,5.46,5.25,4.35,187.25,203.16,108.5,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
5421082051,144759762841,7198390699,Jagvi De,99,Female,"68/585, Dhingra, Secunderabad-218172",Low,No,6,Gavin,58.0,Daughter,266581384499.0,Pallavi,3.0,Father,653272720477.0,Ayaan,27.0,Mother,619538190499.0,Manthan,66.0,Daughter,533652547307.0,Tanmayi,78.0,Daughter,436472024092.0,70,58.97,56,58.92,14,12.8,14,11.72,3.5,3.22,7,6.21,7,6.83,5.25,5.09,5.25,6.24,5.25,4.53,187.25,174.53,93.21,0,0,0,0,0,0,0,0,0
3738398594,294648311636,7823979549,Megha Mitter,22,Female,"H.No. 585, Sabharwal Street, Tinsukia 071109",High,Yes,5,Veer,26.0,Son,976577186128.0,Wakeeta,23.0,Mother,452043380297.0,Ishanvi,22.0,Spouse,623626871917.0,Tarak,42.0,Daughter,274032242184.0,Siddharth,87.0,Mother,388919537152.0,60,68.39,48,43.03,12,12.71,12,10.35,3.0,2.49,6,6.22,6,6.09,4.5,3.7,4.5,3.67,4.5,5.28,160.5,161.93,100.89,1,High-income household availing subsidy; Overclaim detected beyond entitled quota,0,0,0,1,1,0,0
4283883201,438306296731,8602370348,Zinal Tara,26,Female,"24/794, Yogi Path, Faridabad 241741",Low,No,7,Champak,44.0,Spouse,287318443190.0,Ronith,42.0,Father,307319857858.0,Madhavi,81.0,Daughter,300403195739.0,Samuel,49.0,Son,241568799726.0,Warhi,67.0,Father,828497316664.0,80,88.8,64,60.74,16,16.6,16,13.39,4.0,4.36,8,9.47,8,7.63,6.0,6.52,6.0,6.76,6.0,7.19,214.0,221.46,103.49,1,Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,0,1,1,0
7361928484,660884455403,7120248289,Fiyaz Jayaraman,89,Female,"19/80, Shan Nagar, Bettiah-156008",Low,Yes,4,Raksha,24.0,Father,626665380884.0,Triya,23.0,Mother,404300295601.0,Vansha,10.0,Mother,652671801577.0,Bachittar,60.0,Father,970635057738.0,0,0.0,0,0.0,50,40.64,40,34.7,10,8.15,10,9.05,2.5,2.85,5,5.03,5,4.51,3.75,3.76,3.75,3.3,3.75,4.08,133.75,116.07,86.78,0,0,0,0,0,0,0,0,0
6061928670,407198684235,9429310211,Chatura Mall,96,Male,"24/40, Bose Zila, Ambala-828542",Medium,No,7,Ekta,29.0,Spouse,406223057453.0,Tanay,8.0,Son,608550580224.0,Manan,68.0,Spouse,479073265960.0,Yahvi,44.0,Daughter,452582267190.0,Wridesh,8.0,Father,499352154170.0,80,85.35,64,61.7,16,13.23,16,17.52,4.0,4.51,8,6.85,8,8.8,6.0,6.69,6.0,5.84,6.0,5.24,214.0,215.73,100.81,1,Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,0,1,1,0
7565939772,653622132475,8475334247,Nisha Shenoy,29,Female,"45/21, Thaman Nagar, Raichur 277045",Low,No,7,Radha,74.0,Father,784689045723.0,Varsha,44.0,Mother,598115708536.0,Jasmit,18.0,Daughter,343552586506.0,Jagdish,81.0,Father,770151437259.0,Lekha,2.0,Mother,358411817090.0,80,93.98,64,56.03,16,16.16,16,16.54,4.0,4.67,8,7.59,8,7.3,6.0,7.05,6.0,6.5,6.0,5.61,214.0,221.43,103.47,1,Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,0,1,1,0
6644186822,288328600964,8758626258,Charan Kunda,77,Female,"710, Agarwal Path, Asansol 594926",Medium,Yes,1,Vanya,22.0,Mother,515388289415.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,17.06,16,18.74,4,4.17,4,4.23,1.0,1.11,2,1.9,2,1.63,1.5,1.34,1.5,1.42,1.5,1.69,53.5,53.29,99.61,0,0,0,0,0,0,0,0,0
3024016010,892984774922,6898320030,Radha Gade,7,Female,"26/99, Raval Chowk, Nagaon-455579",Low,Yes,8,Veer,78.0,Spouse,337163403450.0,Harinakshi,6.0,Mother,734881766456.0,Yahvi,25.0,Mother,300246665561.0,Jagrati,10.0,Daughter,630531754477.0,Lucky,26.0,Son,823172200242.0,90,80.46,72,80.29,18,17.84,18,15.04,4.5,4.64,9,10.16,9,10.72,6.75,5.9,6.75,7.17,6.75,7.82,240.75,240.04,99.71,1,Dependents exceed legal limit,0,0,0,0,0,1,0
7559731442,304182756164,6195546743,Veer Pant,80,Male,"H.No. 89, Halder Nagar, Bhopal 744000",High,No,3,Omisha,58.0,Father,950172031898.0,Xalak,81.0,Daughter,942692200964.0,Pratyush,33.0,Spouse,249584546627.0,0,0.0,0,0.0,0,0.0,0,0.0,40,35.99,32,36.87,8,9.03,8,9.22,2.0,2.03,4,4.06,4,4.0,3.0,2.91,3.0,2.69,3.0,2.59,107.0,109.39,102.23,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
7144036729,216634213889,7560879769,Eiravati Mand,58,Male,"56/49, Dada Ganj, Tirupati-940550",High,Yes,10,Bakhshi,63.0,Mother,998585864270.0,Dev,51.0,Daughter,714182882287.0,Balvan,50.0,Mother,846708552114.0,Ranbir,85.0,Son,662017734775.0,Baghyawati,13.0,Son,497318524487.0,110,94.62,88,84.74,22,24.61,22,25.36,5.5,5.42,11,11.66,11,12.58,8.25,8.26,8.25,9.03,8.25,8.99,294.25,285.27,96.95,1,High-income household availing subsidy; Dependents exceed legal limit,0,0,0,1,0,1,0
